"director";"movie";"year";"rating";"votes";"cover";"fcover"
"Mervyn LeRoy";" Show Girl in Hollywood";" 1930";" 7.0";" 117";" http://ia.media-imdb.com/images/M/MV5BMTk5MjkyMDI0NV5BMl5BanBnXkFtZTcwMjM3NTk5Mw@@._V1._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTk5MjkyMDI0NV5BMl5BanBnXkFtZTcwMjM3NTk5Mw@@.jpg"
"Mervyn LeRoy";" Playing Around";" 1930";" 6.5";" 109";" NA";" NA"
"Mervyn LeRoy";" Little Johnny Jones";" 1929";" 5.1";" 11";" NA";" NA"
"Mervyn LeRoy";" Broadway Babies";" 1929";" 6.9";" 56";" NA";" NA"
"Mervyn LeRoy";" Hot Stuff";" 1929";" NA";" NA";" NA";" NA"
"Mervyn LeRoy";" Naughty Baby";" 1928";" 5.6";" 5";" NA";" NA"
"Mervyn LeRoy";" Oh Kay!";" 1928";" 5.8";" 18";" NA";" NA"
"Mervyn LeRoy";" Harold Teen";" 1928";" 6.1";" 10";" NA";" NA"
"Mervyn LeRoy";" Flying Romeos";" 1928";" 3.8";" 5";" NA";" NA"
"Mervyn LeRoy";" No Place to Go";" 1927";" NA";" NA";" NA";" NA"
"Eldar Ryazanov";" Karnavalnaya noch 2, ili 50 let spystya";" 2007";" 3.1";" 59";" NA";" NA"
"Eldar Ryazanov";" Andersen. Zhizn bez lyubvi";" 2006";" 5.6";" 244";" NA";" NA"
"Eldar Ryazanov";" Klyuch ot spalni";" 2003";" 4.9";" 113";" NA";" NA"
"Eldar Ryazanov";" Tikhie omuty";" 2000";" 4.4";" 130";" NA";" NA"
"Eldar Ryazanov";" Starye klyachi";" 2000";" 4.8";" 420";" NA";" NA"
"Eldar Ryazanov";" Privet, duralei!";" 1996";" 5.1";" 154";" NA";" NA"
"Eldar Ryazanov";" Predskazaniye";" 1993";" 6.0";" 188";" http://ia.media-imdb.com/images/M/MV5BMTYwMDI1Nzc1OF5BMl5BanBnXkFtZTYwMTQzODk5._V1._SX91_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTYwMDI1Nzc1OF5BMl5BanBnXkFtZTYwMTQzODk5.jpg"
"Eldar Ryazanov";" Nebesa obetovannye";" 1991";" 7.2";" 561";" NA";" NA"
"Eldar Ryazanov";" Dorogaya Yelena Sergeevna";" 1988";" 7.5";" 362";" NA";" NA"
"Eldar Ryazanov";" Zabytaya melodiya dlya fleyty";" 1987";" 7.5";" 495";" NA";" NA"
"Eldar Ryazanov";" Zhestokiy romans";" 1984";" 8.1";" 2125";" http://ia.media-imdb.com/images/M/MV5BNDY4NDMwMDI2Nl5BMl5BanBnXkFtZTcwMjE2ODAwMQ@@._V1._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BNDY4NDMwMDI2Nl5BMl5BanBnXkFtZTcwMjE2ODAwMQ@@.jpg"
"Eldar Ryazanov";" Vokzal dlya dvoikh";" 1983";" 7.9";" 1661";" NA";" NA"
"Eldar Ryazanov";" Garazh";" 1980";" 8.3";" 1796";" NA";" NA"
"Eldar Ryazanov";" Sluzhebnyy roman";" 1977";" 8.5";" 4552";" NA";" NA"
"Eldar Ryazanov";" Neveroyatnye priklyucheniya italyantsev v Rossii";" 1974";" 7.8";" 2670";" NA";" NA"
"Eldar Ryazanov";" Stariki-razboyniki";" 1972";" 7.4";" 988";" NA";" NA"
"Eldar Ryazanov";" Zigzag udachi";" 1968";" 7.3";" 446";" NA";" NA"
"Eldar Ryazanov";" Beregis avtomobilya";" 1966";" 8.3";" 2625";" NA";" NA"
"Eldar Ryazanov";" Dayte zhalobnuyu knigu";" 1965";" 7.0";" 279";" NA";" NA"
"Eldar Ryazanov";" Gusarskaya ballada";" 1962";" 7.5";" 710";" NA";" NA"
"Eldar Ryazanov";" Sovershenno seryozno";" 1961";" 7.2";" 165";" NA";" NA"
"Eldar Ryazanov";" Chelovek niotkuda";" 1961";" 6.5";" 181";" NA";" NA"
"Eldar Ryazanov";" Devushka bez adresa";" 1957";" 7.2";" 265";" http://ia.media-imdb.com/images/M/MV5BMTk3NDQ4Njg3MV5BMl5BanBnXkFtZTgwOTcxMTM2MTE@._V1._SX100_SY82_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTk3NDQ4Njg3MV5BMl5BanBnXkFtZTgwOTcxMTM2MTE@.jpg"
"Eldar Ryazanov";" Karnavalnaya noch";" 1956";" 7.7";" 1289";" http://ia.media-imdb.com/images/M/MV5BMTcyNjY4NzQ0N15BMl5BanBnXkFtZTcwOTQ3OTEyMQ@@._V1._SX78_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTcyNjY4NzQ0N15BMl5BanBnXkFtZTcwOTQ3OTEyMQ@@.jpg"
"Eldar Ryazanov";" Vesenniye golosa";" 1956";" 5.4";" 14";" NA";" NA"
"Eldar Ryazanov";" Ostrov Sakhalin";" 1955";" 7.2";" 10";" NA";" NA"
"Eldar Ryazanov";" Tvoi knizhki";" 1953";" NA";" NA";" NA";" NA"
"Mario Monicelli";" Le rose del deserto";" 2006";" 6.6";" 300";" NA";" NA"
"Mario Monicelli";" Panni sporchi";" 1999";" 5.7";" 65";" http://ia.media-imdb.com/images/M/MV5BNzE5NjAxMjU1N15BMl5BanBnXkFtZTgwNTQ5Mzc4MDE@._V1._SX100_SY100_.jpg";" http://ia.media-imdb.com/images/M/MV5BNzE5NjAxMjU1N15BMl5BanBnXkFtZTgwNTQ5Mzc4MDE@.jpg"
"Mario Monicelli";" I corti italiani";" 1997";" NA";" NA";" NA";" NA"
"Mario Monicelli";" Esercizi di stile";" 1996";" 4.6";" 25";" NA";" NA"
"Mario Monicelli";" The Royal Affair";" 1995";" 5.5";" 11";" NA";" NA"
"Mario Monicelli";" Facciamo paradiso";" 1995";" 5.5";" 66";" NA";" NA"
"Mario Monicelli";" Cari fottutissimi amici";" 1994";" 6.8";" 354";" NA";" NA"
"Mario Monicelli";" Parenti serpenti";" 1992";" 7.2";" 916";" NA";" NA"
"Mario Monicelli";" Rossini! Rossini!";" 1991";" 5.7";" 34";" NA";" NA"
"Mario Monicelli";" Il male oscuro";" 1990";" 6.7";" 53";" NA";" NA"
"Mario Monicelli";" I picari";" 1987";" 6.4";" 230";" NA";" NA"
"Mario Monicelli";" Speriamo che sia femmina";" 1986";" 6.7";" 432";" NA";" NA"
"Mario Monicelli";" Le due vite di Mattia Pascal";" 1985";" 6.8";" 128";" NA";" NA"
"Mario Monicelli";" Bertoldo, Bertoldino e... Cacasenno";" 1984";" 6.5";" 265";" NA";" NA"
"Mario Monicelli";" Amici miei - Atto II°";" 1982";" 7.7";" 1836";" NA";" NA"
"Mario Monicelli";" Il marchese del Grillo";" 1981";" 7.8";" 1891";" http://ia.media-imdb.com/images/M/MV5BMzA1MTEwOTQ1MF5BMl5BanBnXkFtZTgwNjAwMjA2MTE@._V1._SX95_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMzA1MTEwOTQ1MF5BMl5BanBnXkFtZTgwNjAwMjA2MTE@.jpg"
"Mario Monicelli";" Camera d'albergo";" 1981";" 6.2";" 64";" NA";" NA"
"Mario Monicelli";" Temporale Rosy";" 1980";" 5.7";" 98";" http://ia.media-imdb.com/images/M/MV5BMTYwNDc5MzA3N15BMl5BanBnXkFtZTgwNzczODk1MDE@._V1._SX93_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTYwNDc5MzA3N15BMl5BanBnXkFtZTgwNzczODk1MDE@.jpg"
"Mario Monicelli";" Viaggio con Anita";" 1979";" 4.9";" 302";" http://ia.media-imdb.com/images/M/MV5BMTAwMjQzNDEwMzdeQTJeQWpwZ15BbWU3MDczMzk1MjE@._V1._SX98_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTAwMjQzNDEwMzdeQTJeQWpwZ15BbWU3MDczMzk1MjE@.jpg"
"Mario Monicelli";" I nuovi mostri";" 1977";" 7.1";" 924";" http://ia.media-imdb.com/images/M/MV5BMTUxMzQ5NTkyOV5BMl5BanBnXkFtZTcwMjkzNzYyMQ@@._V1._SX94_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTUxMzQ5NTkyOV5BMl5BanBnXkFtZTcwMjkzNzYyMQ@@.jpg"
"Mario Monicelli";" Un borghese piccolo piccolo";" 1977";" 8.0";" 1344";" NA";" NA"
"Mario Monicelli";" Signore e signori, buonanotte";" 1976";" 6.9";" 362";" NA";" NA"
"Mario Monicelli";" Caro Michele";" 1976";" 6.9";" 86";" NA";" NA"
"Mario Monicelli";" Amici miei";" 1975";" 8.1";" 4451";" http://ia.media-imdb.com/images/M/MV5BMTcyMTE4MzEzOV5BMl5BanBnXkFtZTcwNjczOTYyMQ@@._V1._SX93_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTcyMTE4MzEzOV5BMl5BanBnXkFtZTcwNjczOTYyMQ@@.jpg"
"Mario Monicelli";" Romanzo popolare";" 1974";" 7.1";" 348";" NA";" NA"
"Mario Monicelli";" Vogliamo i colonnelli";" 1973";" 7.0";" 324";" http://ia.media-imdb.com/images/M/MV5BMTE5OTI5NjIyOF5BMl5BanBnXkFtZTcwMzMzNDQzMQ@@._V1._SX98_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTE5OTI5NjIyOF5BMl5BanBnXkFtZTcwMzMzNDQzMQ@@.jpg"
"Mario Monicelli";" La mortadella";" 1971";" 5.5";" 278";" http://ia.media-imdb.com/images/M/MV5BODI2MjE3NzgwOF5BMl5BanBnXkFtZTYwNTgzMjg5._V1._SX100_SY76_.jpg";" http://ia.media-imdb.com/images/M/MV5BODI2MjE3NzgwOF5BMl5BanBnXkFtZTYwNTgzMjg5.jpg"
"Mario Monicelli";" Brancaleone alle crociate";" 1970";" 7.4";" 1127";" http://ia.media-imdb.com/images/M/MV5BMjAxOTI4OTU1NF5BMl5BanBnXkFtZTcwMzE4NTQxOQ@@._V1._SX97_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjAxOTI4OTU1NF5BMl5BanBnXkFtZTcwMzE4NTQxOQ@@.jpg"
"Mario Monicelli";" Le coppie";" 1970";" 6.4";" 64";" http://ia.media-imdb.com/images/M/MV5BMTk2NDI1NDIwNl5BMl5BanBnXkFtZTgwMjY1NTE2MTE@._V1._SX96_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTk2NDI1NDIwNl5BMl5BanBnXkFtZTgwMjY1NTE2MTE@.jpg"
"Mario Monicelli";" Toh, è morta la nonna!";" 1969";" 6.7";" 23";" NA";" NA"
"Mario Monicelli";" La ragazza con la pistola";" 1968";" 7.0";" 608";" http://ia.media-imdb.com/images/M/MV5BMjEyMjgxMjAzMV5BMl5BanBnXkFtZTgwNDIxODk1MDE@._V1._SX93_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjEyMjgxMjAzMV5BMl5BanBnXkFtZTgwNDIxODk1MDE@.jpg"
"Mario Monicelli";" Capriccio all'italiana";" 1968";" 6.9";" 313";" NA";" NA"
"Mario Monicelli";" Le fate";" 1966";" 6.0";" 125";" NA";" NA"
"Mario Monicelli";" L'armata Brancaleone";" 1966";" 8.0";" 2925";" http://ia.media-imdb.com/images/M/MV5BMTk2NTMxNjk1OV5BMl5BanBnXkFtZTcwNjE4NTQxOQ@@._V1._SX100_SY135_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTk2NTMxNjk1OV5BMl5BanBnXkFtZTcwNjE4NTQxOQ@@.jpg"
"Mario Monicelli";" Casanova '70";" 1965";" 6.3";" 629";" http://ia.media-imdb.com/images/M/MV5BMTgwMjU5ODk4N15BMl5BanBnXkFtZTcwMjE1NDA1NA@@._V1._SX98_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTgwMjU5ODk4N15BMl5BanBnXkFtZTcwMjE1NDA1NA@@.jpg"
"Mario Monicelli";" Alta infedeltà";" 1964";" 6.8";" 37";" NA";" NA"
"Mario Monicelli";" I compagni";" 1963";" 8.2";" 1400";" http://ia.media-imdb.com/images/M/MV5BMjE0MzAyNTkxMl5BMl5BanBnXkFtZTYwNzM3NDY5._V1._SX76_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjE0MzAyNTkxMl5BMl5BanBnXkFtZTYwNzM3NDY5.jpg"
"Mario Monicelli";" Boccaccio '70";" 1962";" 7.2";" 2540";" http://ia.media-imdb.com/images/M/MV5BMTUwMTQxMDA3NF5BMl5BanBnXkFtZTgwNzg4ODUxMzE@._V1._SX100_SY138_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTUwMTQxMDA3NF5BMl5BanBnXkFtZTgwNzg4ODUxMzE@.jpg"
"Mario Monicelli";" Risate di gioia";" 1960";" 7.3";" 403";" http://ia.media-imdb.com/images/M/MV5BMjAzOTQyNTUxOF5BMl5BanBnXkFtZTgwNTUzMTI0NDE@._V1._SX95_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjAzOTQyNTUxOF5BMl5BanBnXkFtZTgwNTUzMTI0NDE@.jpg"
"Mario Monicelli";" Lettere dei condannati a morte";" 1959";" NA";" NA";" NA";" NA"
"Mario Monicelli";" La grande guerra";" 1959";" 8.4";" 2295";" NA";" NA"
"Mario Monicelli";" I soliti ignoti";" 1958";" 8.0";" 6063";" http://ia.media-imdb.com/images/M/MV5BMjA5OTYxNjQwMV5BMl5BanBnXkFtZTcwMjQzMzgxMQ@@._V1._SX98_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjA5OTYxNjQwMV5BMl5BanBnXkFtZTcwMjQzMzgxMQ@@.jpg"
"Mario Monicelli";" Il medico e lo stregone";" 1957";" 6.7";" 105";" NA";" NA"
"Mario Monicelli";" Un eroe dei nostri tempi";" 1957";" 6.8";" 202";" NA";" NA"
"Mario Monicelli";" Padri e figli";" 1957";" 7.1";" 98";" NA";" NA"
"Mario Monicelli";" Donatella";" 1956";" 7.6";" 34";" NA";" NA"
"Mario Monicelli";" Totò e Carolina";" 1955";" 6.9";" 130";" NA";" NA"
"Mario Monicelli";" Proibito";" 1954";" 6.1";" 39";" NA";" NA"
"Mario Monicelli";" Le infedeli";" 1953";" 7.0";" 69";" http://ia.media-imdb.com/images/M/MV5BMTc4NzAwMjAxMF5BMl5BanBnXkFtZTcwNjEzODUxMQ@@._V1._SX76_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTc4NzAwMjAxMF5BMl5BanBnXkFtZTcwNjEzODUxMQ@@.jpg"
"Mario Monicelli";" Totò e le donne";" 1952";" 6.6";" 182";" NA";" NA"
"Mario Monicelli";" Totò e i re di Roma";" 1951";" 6.7";" 141";" NA";" NA"
"Mario Monicelli";" Guardie e ladri";" 1951";" 7.7";" 765";" NA";" NA"
"Mario Monicelli";" Al diavolo la celebrità";" 1951";" 6.2";" 23";" http://ia.media-imdb.com/images/M/MV5BMjE2OTAwNzEzM15BMl5BanBnXkFtZTgwMzE0Nzk1MDE@._V1._SX100_SY133_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjE2OTAwNzEzM15BMl5BanBnXkFtZTgwMzE0Nzk1MDE@.jpg"
"Mario Monicelli";" È arrivato il cavaliere!";" 1950";" 6.7";" 14";" NA";" NA"
"Mario Monicelli";" Totò cerca casa";" 1950";" 6.8";" 238";" NA";" NA"
"Mario Monicelli";" Vita da cani";" 1950";" 6.9";" 105";" NA";" NA"
"Mario Monicelli";" Pioggia d'estate";" 1937";" NA";" NA";" NA";" NA"
"Mario Monicelli";" I ragazzi della via Paal";" 1935";" 7.7";" 17";" NA";" NA"
"King Vidor";" Solomon and Sheba";" 1959";" 6.2";" 1909";" http://ia.media-imdb.com/images/M/MV5BMzUzNTUyNzIyNV5BMl5BanBnXkFtZTcwMjM2NzI5NA@@._V1._SX93_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMzUzNTUyNzIyNV5BMl5BanBnXkFtZTcwMjM2NzI5NA@@.jpg"
"King Vidor";" War and Peace";" 1956";" 6.8";" 6482";" http://ia.media-imdb.com/images/M/MV5BMjE1MzE2MzgyOV5BMl5BanBnXkFtZTcwMTAzNzAwMQ@@._V1._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjE1MzE2MzgyOV5BMl5BanBnXkFtZTcwMTAzNzAwMQ@@.jpg"
"King Vidor";" Man Without a Star";" 1955";" 7.0";" 1740";" http://ia.media-imdb.com/images/M/MV5BMTIyNTM0MzQ5NF5BMl5BanBnXkFtZTcwMDMyODYxMQ@@._V1._SX77_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTIyNTM0MzQ5NF5BMl5BanBnXkFtZTcwMDMyODYxMQ@@.jpg"
"King Vidor";" Ruby Gentry";" 1952";" 6.8";" 971";" http://ia.media-imdb.com/images/M/MV5BMjEyNjg0OTE3NF5BMl5BanBnXkFtZTcwMzQ3NDYyMQ@@._V1._SX100_SY136_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjEyNjg0OTE3NF5BMl5BanBnXkFtZTcwMzQ3NDYyMQ@@.jpg"
"King Vidor";" Japanese War Bride";" 1952";" 6.6";" 77";" http://ia.media-imdb.com/images/M/MV5BMTIzMzA4MDk1MV5BMl5BanBnXkFtZTYwNDI5Njg5._V1._SX87_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTIzMzA4MDk1MV5BMl5BanBnXkFtZTYwNDI5Njg5.jpg"
"King Vidor";" Lightning Strikes Twice";" 1951";" 6.6";" 438";" http://ia.media-imdb.com/images/M/MV5BMTUzMjM2NzIzNV5BMl5BanBnXkFtZTcwOTQzMDAyMw@@._V1._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTUzMjM2NzIzNV5BMl5BanBnXkFtZTcwOTQzMDAyMw@@.jpg"
"King Vidor";" Beyond the Forest";" 1949";" 7.1";" 1464";" NA";" NA"
"King Vidor";" The Fountainhead";" 1949";" 7.1";" 6965";" http://ia.media-imdb.com/images/M/MV5BMTczMzYxNTM5NF5BMl5BanBnXkFtZTgwNzE4MzgxMTE@._V1._SX94_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTczMzYxNTM5NF5BMl5BanBnXkFtZTgwNzE4MzgxMTE@.jpg"
"King Vidor";" On Our Merry Way";" 1948";" 6.0";" 457";" http://ia.media-imdb.com/images/M/MV5BMTI3NzEyMzc1NV5BMl5BanBnXkFtZTcwNDE0NzYyMQ@@._V1._SX98_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTI3NzEyMzc1NV5BMl5BanBnXkFtZTcwNDE0NzYyMQ@@.jpg"
"King Vidor";" Duel in the Sun";" 1946";" 6.9";" 6149";" http://ia.media-imdb.com/images/M/MV5BMTQzMzYxNzQ0MF5BMl5BanBnXkFtZTYwNTM4OTI5._V1._SX98_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTQzMzYxNzQ0MF5BMl5BanBnXkFtZTYwNTM4OTI5.jpg"
"King Vidor";" An American Romance";" 1944";" 6.7";" 287";" NA";" NA"
"King Vidor";" H.M. Pulham, Esq.";" 1941";" 7.1";" 705";" http://ia.media-imdb.com/images/M/MV5BMTk1Nzk0MzE3M15BMl5BanBnXkFtZTcwNDc0MDAyMw@@._V1._CR32,60,294,439._SX94_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTk1Nzk0MzE3M15BMl5BanBnXkFtZTcwNDc0MDAyMw@@._V1._CR32,60,294,439._SX94_SY140_.jpg"
"King Vidor";" Comrade X";" 1940";" 6.5";" 882";" http://ia.media-imdb.com/images/M/MV5BMTI2NzI5NTAxOV5BMl5BanBnXkFtZTcwNTIzMDAyMw@@._V1._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTI2NzI5NTAxOV5BMl5BanBnXkFtZTcwNTIzMDAyMw@@.jpg"
"King Vidor";" 'Northwest Passage' (Book I -- Rogers' Rangers)";" 1940";" 7.1";" 2426";" http://ia.media-imdb.com/images/M/MV5BMTM1NjUyNDg0M15BMl5BanBnXkFtZTcwMDM4MDYyMQ@@._V1._SX82_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTM1NjUyNDg0M15BMl5BanBnXkFtZTcwMDM4MDYyMQ@@.jpg"
"King Vidor";" The Wizard of Oz";" 1939";" 8.1";" 270873";" http://ia.media-imdb.com/images/M/MV5BMTU0MTA2OTIwNF5BMl5BanBnXkFtZTcwMzA0Njk3OA@@._V1._SX100_SY135_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTU0MTA2OTIwNF5BMl5BanBnXkFtZTcwMzA0Njk3OA@@.jpg"
"King Vidor";" The Citadel";" 1938";" 7.3";" 1401";" http://ia.media-imdb.com/images/M/MV5BMTQxOTQ4NDUyMV5BMl5BanBnXkFtZTcwNjU0NTkxMQ@@._V1._SX77_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTQxOTQ4NDUyMV5BMl5BanBnXkFtZTcwNjU0NTkxMQ@@.jpg"
"King Vidor";" Stella Dallas";" 1937";" 7.5";" 3102";" http://ia.media-imdb.com/images/M/MV5BNDQyNzY0NTk3Nl5BMl5BanBnXkFtZTcwMzMxMDAzMQ@@._V1._SX77_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BNDQyNzY0NTk3Nl5BMl5BanBnXkFtZTcwMzMxMDAzMQ@@.jpg"
"King Vidor";" The Texas Rangers";" 1936";" 6.7";" 409";" http://ia.media-imdb.com/images/M/MV5BMTI4ODQ5NDIxMl5BMl5BanBnXkFtZTcwMzMwMjUxMQ@@._V1._SX78_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTI4ODQ5NDIxMl5BMl5BanBnXkFtZTcwMzMwMjUxMQ@@.jpg"
"King Vidor";" So Red the Rose";" 1935";" 6.7";" 107";" NA";" NA"
"King Vidor";" The Wedding Night";" 1935";" 6.8";" 520";" http://ia.media-imdb.com/images/M/MV5BMTI3Njg1MTkyMV5BMl5BanBnXkFtZTcwNDQ1OTQ0MQ@@._V1._SX100_SY139_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTI3Njg1MTkyMV5BMl5BanBnXkFtZTcwNDQ1OTQ0MQ@@.jpg"
"King Vidor";" Our Daily Bread";" 1934";" 7.2";" 874";" http://ia.media-imdb.com/images/M/MV5BMTA1MjYxMjA1MzFeQTJeQWpwZ15BbWU3MDU2NjA3NDU@._V1._SX98_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTA1MjYxMjA1MzFeQTJeQWpwZ15BbWU3MDU2NjA3NDU@.jpg"
"King Vidor";" The Stranger's Return";" 1933";" 7.0";" 225";" NA";" NA"
"King Vidor";" Cynara";" 1932";" 7.2";" 341";" http://ia.media-imdb.com/images/M/MV5BMjA3NzkzOTcwNF5BMl5BanBnXkFtZTcwNDE5MjEzMQ@@._V1._SX88_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjA3NzkzOTcwNF5BMl5BanBnXkFtZTcwNDE5MjEzMQ@@.jpg"
"King Vidor";" Bird of Paradise";" 1932";" 6.1";" 721";" http://ia.media-imdb.com/images/M/MV5BMTAzOTg4NDUyNDdeQTJeQWpwZ15BbWU4MDc5NDk3NjIx._V1._SX90_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTAzOTg4NDUyNDdeQTJeQWpwZ15BbWU4MDc5NDk3NjIx.jpg"
"King Vidor";" The Champ";" 1931";" 7.3";" 1965";" http://ia.media-imdb.com/images/M/MV5BNzI0ODE3NzI3OV5BMl5BanBnXkFtZTgwMDIzMTkxMTE@._V1._SX92_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BNzI0ODE3NzI3OV5BMl5BanBnXkFtZTgwMDIzMTkxMTE@.jpg"
"King Vidor";" Street Scene";" 1931";" 7.7";" 980";" http://ia.media-imdb.com/images/M/MV5BMTk2NjUwMDcyMl5BMl5BanBnXkFtZTcwOTc0MTAyMQ@@._V1._SX100_SY136_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTk2NjUwMDcyMl5BMl5BanBnXkFtZTcwOTc0MTAyMQ@@.jpg"
"King Vidor";" Billy the Kid";" 1930";" 6.2";" 287";" http://ia.media-imdb.com/images/M/MV5BMjI0NjM0MTE3M15BMl5BanBnXkFtZTgwODI4NjQ1MTE@._V1._SX98_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMjI0NjM0MTE3M15BMl5BanBnXkFtZTgwODI4NjQ1MTE@.jpg"
"King Vidor";" Not So Dumb";" 1930";" 7.8";" 742";" NA";" NA"
"King Vidor";" Hallelujah";" 1929";" 6.9";" 1068";" http://ia.media-imdb.com/images/M/MV5BNDk3MTg1NzY5MV5BMl5BanBnXkFtZTgwNzI1MTA5MTE@._V1._SX100_SY134_.jpg";" http://ia.media-imdb.com/images/M/MV5BNDk3MTg1NzY5MV5BMl5BanBnXkFtZTgwNzI1MTA5MTE@.jpg"
"King Vidor";" Show People";" 1928";" 8.2";" 2721";" http://ia.media-imdb.com/images/M/MV5BMTQ3MTUwMTg2Nl5BMl5BanBnXkFtZTgwMTM2ODAyMjE@._V1._SX97_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTQ3MTUwMTg2Nl5BMl5BanBnXkFtZTgwMTM2ODAyMjE@.jpg"
"King Vidor";" The Patsy";" 1928";" 8.2";" 1810";" http://ia.media-imdb.com/images/M/MV5BMTg2MzA0NjE1N15BMl5BanBnXkFtZTcwNDczMDAyMw@@._V1._SX99_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTg2MzA0NjE1N15BMl5BanBnXkFtZTcwNDczMDAyMw@@.jpg"
"King Vidor";" The Crowd";" 1928";" 7.9";" 5401";" http://ia.media-imdb.com/images/M/MV5BMTg0OTkxMjQxN15BMl5BanBnXkFtZTgwNTY1MjgwMjE@._V1._SX95_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTg0OTkxMjQxN15BMl5BanBnXkFtZTgwNTY1MjgwMjE@.jpg"
"King Vidor";" Bardelys the Magnificent";" 1926";" 8.1";" 791";" http://ia.media-imdb.com/images/M/MV5BMTQ4ODY5MjY0OV5BMl5BanBnXkFtZTcwMTQ0ODk3Mg@@._V1._SX100_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTQ4ODY5MjY0OV5BMl5BanBnXkFtZTcwMTQ0ODk3Mg@@.jpg"
"King Vidor";" La bohème";" 1926";" 8.0";" 1109";" http://ia.media-imdb.com/images/M/MV5BMTkzMjAxNjM3M15BMl5BanBnXkFtZTgwNDA1MDQ0MjE@._V1._SX100_SY136_.jpg";" http://ia.media-imdb.com/images/M/MV5BMTkzMjAxNjM3M15BMl5BanBnXkFtZTgwNDA1MDQ0MjE@.jpg"
"King Vidor";" The Big Parade";" 1925";" 8.3";" 4706";" http://ia.media-imdb.com/images/M/MV5BNjE0MTg1MDgwNF5BMl5BanBnXkFtZTgwNjQ2ODAyMjE@._V1._SX91_SY140_.jpg";" http://ia.media-imdb.com/images/M/MV5BNjE0MTg1MDgwNF5BMl5BanBnXkFtZTgwNjQ2ODAyMjE@.jpg"
"King Vidor";" Proud Flesh";" 1925";" 7.2";" 68";" NA";" NA"
"King Vidor";" The Wife of the Centaur";" 1924";" 5.0";" 11";" NA";" NA"
"King Vidor";" His Hour";" 1924";" 5.8";" 13";" NA";" NA"
"King Vidor";" Wine of Youth";" 1924";" 7.9";" 246";" NA";" NA"
"King Vidor";" Happiness";" 1924";" 6.6";" 17";" NA";" NA"
